label,rating,review
positive,5,Great| great| great| Thanks for the improvement| It's a relief knowing my screen is protected|
negtive,3,Wasn't so impressed by this| Protects my phone but doesn't stick to the entire screen|
negtive,3,I like this screen protector but I don't love it because the edges won't stay down|
positive,4,its a nice screen protector for the money and has a lifetime waranty which is a good thing|
negtive,2,If you wear sunglasses that are polarized you will not be happy with this but screen will look awful
positive,5,So happy with the glass shield| Much nicer than the plastic one that I had on my old phone!
negtive,1,Would not buy ever again| Put them on both phones and they cracked and broke in a few days|
negtive,2,Shield comers never fell off like they are supposed to and was installed by phone tech at best buy
positive,5,Love the protector shield and best of all your excellent staff put it on absolutely perfectly|
positive,5,Great protection for the screen of my Galaxy S7 smartphone| Wipes clean with microfiber cloth| too|
positive,5,Easy to install I like the way I feels and does not affect the sensitivity| Very nice|
positive,5,Zagg protection is the best and super easy to install
positive,5,Tempered glass is the best there is to protect your phone and Zagg makes a great one|
positive,5,Very satisfied with this product| Meets my needs perfectly|
positive,4,I was worried about my phone| now using this I feel better| now I know the phone is safe
positive,5,This is a great protector and the company stand up to their warranty
positive,4,Purchased with new phone| Protects nicely so far even with my granddaughter playing with phone!
positive,4,Great product if your clumsy| glare is normal but other then that it does the job for now
positive,5,This is a great screen cover for our Smart phone| I buy this every time I buy a new phone|
positive,5,Store associate was very helpful| Put it on my phone| Excellent product|
positive,5,Great screen protection| Really keeps me from worrying about the phone screen|
negtive,2,There is a slight scratch on my screen| which I would have expected the screen guard to prevent|
negtive,1,About 2 weeks after purchase this "indestructible phone" was dropped and the screen glass broke|
positive,5,I have used Zaggs on my last two phones and they are excellent| Saved my screen so many times
positive,5,work out great| screen is much clearer and easy to apply
positive,5,Bought for my daughter and she drops her phone all the time| Very tough against her dropping it|
negtive,1,Well this screen protector lasted a whole week| It was a short fall and it cracked very easy| JUNK
positive,5,Have had the phone and screen protector for about a month| Seems fine and easy to clean|
positive,5,Thank goodness| this screensaver holds up to the rigors of a high schooler!
positive,5,Easy to install and good price| save alot of money for repairs if we didn't have this|
negtive,3,Purchased this to protect phone| Geek Squad installed| Made phone a little heavier |
positive,5,easy install| good cover for phone| feel phone is safe from most damage now
negtive,3,It send every time I drop my phone this breaks| The warranty cost for shipping is 5|99 every time
negtive,1,THE Zagg screen protector brand is not good at all| I was very disappointed considering the price|
positive,5,Had another glass protector and it cracked in 6 months| Ended up buying Zagg and love it!
negtive,1,It's the worst product| it's not the first time I've purchased but definately the last
positive,5,I love ZAGG phone screen protector| It's very strong and protected my phone screen satisfactorily|
positive,5,Put this on and it blends right in| Looks as if it will protect my new phone great|
positive,5,The screen guard may Crack| but your phone doesn't| I get this on all my phone| worth every penny
positive,5,Since first introduced| I have always used these screen protectors| Will not use any other brand|
positive,5,I have dropped my phone multiple times and have not had no breakage| Great product|
positive,5,Top quality product with a great warranty| Fit is perfect and adhesion is reliable|
positive,5,Exceeded my expeditions| Protected my phone very well
negtive,2,I ended up removing it because I had difficulty scrolling since i also had otter box|
positive,5,Protection of my smartphone is very important| This protector is obviously the best of the best|
positive,5,I feel very relieved knowing that my new phone screen is protected| Plus it works very well|
negtive,1,This glass doesn't fit the curves on the Galaxy s7 causing a air bubble effect along the edge||||
negtive,3,The HDX is a great replacement for this| Just as protective| but flexible for the edges|
positive,5,Great and easy to use/apply| Recommend if looking for affordable protection|
positive,5,Even though the phone screen is water-resistant| this screen protector keeps it looking like new!
positive,5,Great product| Free replacement if it breaks| Can't beat that kind of customer service!
positive,5,This must be the fourth or fifth ZAGG product| Their warranty is the best
positive,4,Doesn't fit on the screen well with a case| It lifts
positive,5,This has made it so easy to clean my screen| No more smudges
negtive,3,Seems to be holding up so far| It's on my daughters phone and she's really rough with her phone|
positive,5,Have had Zagg glass shield on my Samsung Galaxy S7 for several weeks| Looks good|||works well|
positive,5,Indispensable| Great Screen Protector|||a must have for any smart phone!
positive,5,These are the best screen protectors and have a wonderful warranty!! Wouldn't buy anything else!
positive,5,Works great| no problem| Cost s bit more than others but in this case it's worth the money|
negtive,2,It's a good thing this has a life time warranty| because it cracked within days after the install
positive,4,I bought this for my son's new Samsung phone and it so far it seems to work well| Time will tell|
positive,5,Put this on new phone| 2 days later dropped phone| Invisible screen cracked but phone didnt|
positive,5,Love the lifetime warranty| When installed properly you can't even tell it is on the phone|
positive,5,This is a must have for all phones| The best screen protection money can buy|
positive,5,best screen protection-- always worth the extra bucks for the zagg warranty and durability
positive,5,Everyone needs one of these! They stand behind their product| if it breaks| they replace free!
positive,5,Comes with a warranty thought the company and it feels like glass on your acreen
positive,5,This is a great product that saved my actual screen for my phone|
negtive,1,Purchased to cover my Galaxy 7| It cracked 2|days later| Too expensive to only last 2 days|
positive,5,Have always installed Invisible Shield products on all of my families phones| They are the best|
positive,4,This product was okay| The screen didn't go on all the way| It looks like the edges didn't seal|
negtive,1,Gaps on edges where phone screen curves| Best buy took retun with no trouble - full refund|
positive,5,helps protect screen on phone and cleans up easily also
positive,5,I will always use a zagg glass screen protector just for the warranty it pays for itself||
negtive,3,I really like glass screen protectors but this one does not fit the curve of the Galaxy 7|
positive,5,Fits well and has great feel| Also very clear and does not effect touch sensitivity|
positive,5,I have purchased screen protectors before but Zagg has the best products out there|
positive,5,I think these are high quality protectors and a great value when you factor in the warranty|
positive,5,Zagg Glass has proven itself for me| It has protected my screen from cracking when dropped|
positive,4,works great and keeps screen protected| it doesn't fit perfectly due to the curve of the screen|
positive,4,Good screen protector| Only complaint is the line that is visible on both sides|
negtive,1,This screen protector is terrible| It does not lay flat on my phone| I repeat| it is terrible!!!
positive,5,All my phones have invisible shield|||| awesome product and it has lifetime warranty!
negtive,3,I only wish that the screen was curved to cover all of the screen on the s7|
positive,5,Glad I purchased this product| It has saved me before | Easy to install yourself as well|
negtive,1,does not fit my phone with edges lifted| The edges have subsequent scratches| Avoid this|
negtive,1,Came to me broken| It should have been looked at before sending|| very frustrating|
positive,5,I love samsung Galaxy and features| I would recommend this phone to everyone|
positive,5,Glad to have this on my phone| I keep it in my purse and this keeps it from getting scratched|
negtive,3,Galaxy s7 has slightly curved edges and the glass for it doesn't so it stays lifted on edges
positive,5,I love these shields| if they do crack| you just need to pay shipping and send the old one in
positive,5,This glass screen prote5 works and firs great| Would recommend it fully| Great product|
positive,4,Just what I needed| I might be worried if I didn't have an extra case since it is glass
positive,4,Lifetime replacement ous awesome but the protector doesn't stick around the edges|
positive,5,The invisible shield fits perfect on the Samsung s7 with no bubbles
positive,5,I've used this product on all my family's phones and always glad for the protection it provides
positive,4,Very good| but it still gets prints and smears on it| Need to clean frequently
positive,5,Love the warranty if it should crack or break| It can be cleaned with cloth only|
negtive,3,While I appreciate the protection this product provides| the halo around the edge is annoying|
positive,4,Easy to install| Works well| But did not stick on edges| Manufacturing defect|
positive,5,Looks good and provides superior protection for the phone screen|
negtive,1,Did not fit phone properly| though none really do| This one peeled and cracked immediately|
positive,5,Can't even tell it's on| Looks great| Phone fell and NO DAMAGE! would purchase again!
positive,5,Always a great product| Warranty is no questions asked if you need it and protects very well|
negtive,3,This cover fulfills its intended purpose| It does not render the screen indestructible|
positive,5,Love it have dropped my phone many times a the screen and it has not cracked yet
positive,4,This screen protector works really well for it does keep the glare down to a very bare minimum|
positive,4,Took a little convincing by the sales associate but I am completely satisfied with my choice|
positive,5,fits perfect| easy to apply| easy to follow instructions
positive,5,Have had these on several phones and tablets| Always work great and good price from Best Buy|
positive,5,No complaints till now| Not getting any finger prints on the guard
negtive,1,The protector does not fit at all| There is an annoying space on both sides
positive,5,It is great| I have dropped my phone a bunch of times and the screen is still intact|
positive,5,I like it better than the regular plastic onew so far| Shouldn't discolor or wear either|
positive,5,Even with repeated re-application protective screen sticks like new| Very durable materials
negtive,3,Purchased at the time of updating my phone| My son's and my screen protectors are coming off
positive,5,zagg is a really good quality product| I use it for all my phones and will keep buying them!
positive,5,| Clarity and touch work great| Fingerprints do not show up on the screen protector either|
negtive,2,My son returned this| He said it was not what he wanted| he said it was not worth the money|
positive,5,Love this protective glass shield| I had one on my last phone and never had a problem|
positive,5,This is a great screen protector| It feels like there's nothing on there| Very clear|
positive,5,This product never fails me| Great Purchase would buy again|
positive,5,This shield kept my phone screen from getting damaged when I dropped it| Huge money saver
positive,5,necessary for leased phones and any phone that you don't want to get scratched| Works great!
positive,5,Great protection of my phone| easy to apply| I'd recommend it
positive,5,not a good idea to not get a screen cover| They are not cheap but worth the cost|
positive,5,Works well| I hate the Samsung bevel| but does a good job of sticking ti the screen|
positive,5,Easy to apply| Protects a phone of a child who can be careless| So far so good|
positive,5,The invisible screen protector for the Samsung Galaxy 7 is attractive and highly effective|
negtive,2,doesn't really fit the phone| won't seal flat like it should| leaves bubbles
positive,5,I love these screen protectors| I never had a cracked because I always use these protector|
positive,5,Protects phone well| Receptive to touch| Looks great| Must buy|
positive,4,It is good though it does not fit the outer edges of the screen were it is tapered a bit
negtive,2,It cracked within the first 3 days of me having it|
negtive,2,Not to happy with this screen protector| it doesn't cover the full screen| on the edges
positive,5,It Works great| The only problem I have with Is that hair get stuck to it
negtive,2,Would not recommend - makes it hard to use touch screen without having to press really hard
positive,4,Seems to do its job|Bought it for my daughter| She hasn't complained|
positive,5,You can drop your phone| it's only the glass which is broken| The telephone is ok|
positive,5,haven't dropped my phone yet but I'm really optimistic that this cover will protect the phone|
positive,5,Really feels smooth when typing| Edge is a bit fuzzy but with case it's good protection|
positive,5,Zagg is so well known for top notch products| Get this screen protector and never worry|
positive,5,Works great| Nice way to save my investment| Wouldn't go without screen protector|
negtive,1,I love Zagg products but with the S7 they really messed up| Stay away! Simply does not fit|
positive,4,It still chips| but it extends the life of the phone|
positive,5,I love the replacement guarantee| Not only is the replacement process easy| but it's quick|
positive,4,Keeping bubbles out/removing bubbles during installation is a little difficult|
negtive,3,Good screen protector but the edges won't seal flat to the phone| For the price|
positive,5,Incredibly clear| exceptional warranty| good protection| I won't buy anything but a Zagg
positive,5,This is a great Screen Protector! I wanted to buy the best and this definitely is the best!
positive,5,I love my new samsung galaxy s7| the gear that was free is amazing| fun for the whole family!
negtive,3,I returned this item; bought a new case that already had a screen protector|
positive,5,Straight forward installation| Previous unit protected screen from breakage after drop|
negtive,3,Installation and durability were very nice however the edges did not fully fit the phone
negtive,3,So far no problems with this product| I've dropped my cell several times and it protects it
positive,5,Great protection for my phone|have dropped it several times and never cracked or broken|||
positive,5,Fits perfectly and protects really well| Definitely would buy again|
positive,5,I love how thin the screen protector is but I also love the fact of how touch it is to break|
positive,5,Very satisfied with this purchase| Looks great on the phone|
positive,4,Zagg has excellent products and customer service| The product performs beyond expectatins|
negtive,1,Screen has curved edge so the screen sucks at the edges|
positive,5,It's not rubbery like some other brands| It's just perfect| and the touch is very responsive|
positive,4,Very clear viewing screen| Better than the previous screen protector|
positive,5,Love the HD glass screen protector| Looks and feels like there's nothing on my phone|
positive,5,2nd Zagg screen protector I have purchased| These are great for protecting your phone|
positive,5,This glass works well and does protect the screen| I think it is a little overpriced though|
positive,4,I would tell others about it it is a phone that I use for work and home and gets good service
positive,5,It has protected my phone after I dropped it| My screen didn't crack like I thought it would|
positive,5,Very easy to apply| reasonable price| and a fresh look! What more could you ask for?
positive,5,I would have to say that I am happy with my purchase of the case and screen protector!
negtive,3,I've had my phone for almost two months| screen protector is already chipped in 2 places|
positive,5,This was a great choice for me| It has been durable so far and I don't regret the purchase|
negtive,1,The screen protector was slightly to big for the screen and cracked after the first day|
negtive,2,Like the protection it provides but its constantly dirty and needs to be cleaned
positive,5,Would be better if stronger but still a great item and saves my phone all the time|
positive,5,The glass is strong and durable| Easy to clean| Doesnt seem like it will break anytime soon|
negtive,1,It doesn't really fit the shape of the screen| like all the reviews say
positive,5,Kept the smooth look and feel of new phone while adding protection against scratches
positive,5,Screen protector was Easy to apply and inexpensive
positive,5,I have used all of the screen protectorshot out there and this is the best I have ever used
positive,5,Screen protector was easy to install| Very sturdy and looks good|
negtive,3,some sit perfectly some don't| the last two I've installed do not stick on the edges|
positive,5,Great protection for your phone| Better than the plastic protectors| Easy to install|
positive,4,Easy to install| strong protection but has some minor issues with glare
positive,5,I really like this protector| It looks as if there is no protector on the screen|
positive,5,Love it| full coverage| Free replacement| Covers whole phone face
positive,5,Zagg screen protectors is one of the best on the market|
positive,5,Great protector for my phone| easy to install and is nice and clear with no bubbles
negtive,3,It worked| I purchased in Feb it is now March and I'm waiting for the replacement |
positive,5,MUCH BETTER THAN THIN PLASTIC AND DOES NOT BUNCH UP OR PEAL
positive,5,Had installed by best buy||||works well| easy to clean | Stays clear and very durable|
positive,5,The zagg glass protector is great| It's great protection while feeling like the real screen|
positive,5,Fits phone perfectly| Great protection| Supposed to be good brand|
positive,5,I can not see it and it does not interfere with the image on the viewing screen| perfect|
positive,5,This screen protector is simple to put on and gives the best protection available of the S7|
positive,5,It is good protection against cracked screens if u are in the habit of dropping your phone
positive,5,It helps to have a great product that keeps your phone protected as well as this does|
positive,5,Went on easily| can't notice it being on the screen|
positive,4,I would recommend this product| it protects the phone from scratches| works well|
positive,5,So far this product works very well and very easy to keep clean| I am very pleased|
positive,5,Excellent top quality protector| Fits great on Samsung S7|
positive,5,Have used these for years and they work great| Wouldn't own a cell phone without one|
positive,5,We love Zagg products! They are great at protecting our screens from scratches|
positive,4,I still think this is a bit expensive for a screen protector but it is working|||
positive,5,I purchased my glass shield for my new phone| It is what the description says| I like it!
positive,5,Wanted protection for new phones| These screens were easy to install and a good price|
positive,5,Screen protecter has been great so far| The screen and picture are still bright and clear|
positive,5,The Fittbit Alta HR is a great wearble| This is my 3rd Fitbit| Just like them all|
positive,5,I like Zagg protectors| Good fit| works great| I prefer Zagg|
negtive,3,doesn't cover the entire phone and have even replaced it but still have same issue|
positive,5,We got new phones| so you should protect the screen| right| cover the screen and be safe!
positive,5,No finger print marks which is great| Would recommend this to others|
positive,4,The screen protector is great for my and i still have it on the phone|
positive,5,Love the screen protector| when my phone drops I have no worries my screen won't crack|
negtive,1,This was a gift for my wife and the first time the phone falls the glass screen broke
negtive,2,I haven't dropped the phone at all and its already starting to crack around the edges
positive,5,All my cell phones have zagged glass screen protectors| In my opinion| the only one to buy|
positive,5,I had one of the tech people install it for me; he did a wonderful job!
positive,5,Great screen protector| easy to apply| Would buy it again for my electronics|
positive,4,I'm sure my phone would be cracked already if not for the glass screen protector
negtive,1,Don't buy it's junk will brake easy and best buy wouldn't refund my money wasted $40
positive,5,Fits perfectly and easy to apply| Also| doesnt' appear to smudge like last one|
positive,5,Great protection plus easy to keep clean| This is a must have item for your phone|
positive,5,O love the Glass Shield| It works well and has a guarantee| I would recommend this product|
positive,4,It needs to be put on properly once it's on it's ok| Non breakable is breakable
positive,5,Too early to tell how it will hold up| but after one month of use it still looks like new|
positive,4,Great protection but the screen protector doesn't fit on the sides due to the curved edges|
positive,5,Seems to work so far| it's pricey but also includes a lifetime warranty|
positive,5,Product does what it's designed to do| Protects phone screen even when dropped|
positive,5,The shield works great for my iPhone| I love it and would not chose a different product|
positive,5,Love this product| No more worries on breaking the screen on my phone| Easy to put on|
positive,5,Does what it says| Excellent screen protector| Easy to apply| Forget it's even there|
positive,4,got a deal by buying three items so i got this pretty much for free
positive,5,i like the product and had it on my other phone and it kept my phone from breaking|
positive,5,No hassle lifetime guarantee| Great protection from scratches| Easy to keep clean|
positive,5,She recommended this for her new phone as she felt it was the best way to protect it
positive,5,Easy to follow directions| Excellent product with life time warranty|
positive,5,I've had this on my last 2 phones| I love that it cleans easily and no smearing|
positive,5,These are the only screen protectors i buy| If they crack they send you a new one for free|
positive,5,I would definetly recommend this| It was reasonably priced| and very easy to use|
positive,5,This protective screen is excellent at keeping the phone safe from drops
positive,5,ZAGG screen protectors really withstand a lot| Return warranty can't be beat!!
positive,5,Zagg is a great brand of screen protector| it keeps the screen clean and scratchfree
positive,4,Glass front is great except there's a slight halo blur around the border| Easy to apply|
positive,5,This product takes great care of my phone| never have to worry about breaking the screen|
positive,5,The shield is an excellent repellent for both scratches and such things in general|
positive,5,This is a replacement purchase| First shield saved me from a broken screen|
positive,5,Best Screen Protector for Samsung Made of glass and survives most drops
positive,5,So far it's CLEARLY doing the job|No scratches and am sure it's worth the extra cost|
positive,5,Easy to apply screen protector for Samsung galaxy S7|
positive,4,Did not fit my phone even after second application| Recommend purchasing warranty for $8
positive,5,Glass shield| I won't leave the store without it| Worth there weight in gold|
positive,5,Just the protection I needed and with a warranty and on sale! Can't beat it
negtive,1,Screen protector cracked within 4 weeks of purchase and never dropped phone|
positive,5,Protects your screen and keeps it looking fresh I like that things can't scratch it|
positive,4,I just like it|It is discret but a strong for screen protection
negtive,1,Product did not seal around edges even after suggested "pressure" applied on screen|
positive,4,Never had screen crack with product even after dropping phone|
positive,5,I love that this has a lifetime warranty for the life of the screen protector!
positive,5,This screen cover is one off the best i found| i recomended yo my friends
positive,5,The shield protects my phone's screen well and cleans up nicely| Doesn't scratch easily|
positive,4,I think best buy should have put it on for free| since I bought the product there !
positive,5,This is a must-have for all cell phones that protects the original screen on your phone
positive,5,This shield works well| and you don't get that moisture build-up like some cases allow|
positive,4,I love Zagg screen savers - I have bought one for every phone I have owned|
positive,4,Does a good job protecting the screen| Not as finger print resistant as the claim though|
positive,5,I will not buy any other product! I have never had a problem with Zagg protectors|
positive,5,Had this on my last phone| they stood behind the product and replaced it when it cracked|
positive,5,Easily installed and enhances the screen as well as provides solid protection|
negtive,2,Yes| It's already chipped after 2 months| Seriously| 2 months| And I haven't dropped it|
positive,5,Saves the screen if you seldom phone| Broke 2 Zagg's and warranty replaced them|
negtive,3,Not the thing you want if you intend to use the VR googles|||it caused a rainbow in mine|
negtive,3,Screen protector does not completely adhere to screen around edges due to curve of screen
positive,5,Easy installation and Lifetime Warranty| The glass was a perfect fit|
positive,5,Shockingly cheaper at BB than it was at the ZAGG retail store! Awesome sauce!
positive,5,The surface is very smooth and the text is very easy to acquire|
positive,5,The phone protector has been great| I would recommend it to anyone|
positive,4,Works good and easy to install but does not seal around the edges witch annoys me some|
positive,5,I had a bestbuy tech install it and it looks great and my screen is protected|
positive,5,Protect my phone real good| I would recommend this to anybody|
negtive,2,Zagg needs to figure out a way to make sure that their products last longer than this
positive,5,Very good protection for screen| Easy to install and can't even tell it's on
positive,5,Prevent for scratches| one of the best invisible shield glass protector on the market
positive,5,Used to replace the screen protector that came with Otter box comuter
positive,5,It a great screen protector| It is fit perfectly on my cellphone
positive,5,The clarity is Great| Recommend get the glass shield| to avoid any scratches|
positive,5,I was vary happy with the way I was serviced when I went to best buy
positive,5,Best product out there for protecting your phone screen from scratches and scuffs|
positive,5,I have always used Zagg screen protectors| This one is great as usual|
negtive,3,The protector works great| but I already have a few cracks which is aggravating|
positive,5,Easy installation| Had this brand screen protector on my previous phone| Love it!
positive,5,fit nicely on my samsung galaxy 7 brougth one for all my galaxy phones
positive,5,Associate applied the cover while we waited| Great service and great protection|
positive,5,I like this cover nice and very light fit in my purse and pants pocket nice| Love it
positive,5,Great protector! Have it for a month already|dropped phone couple times no scratches
positive,5,Glass screen protectors are then best I will never buy a plastic screen cover again
positive,5,I always protect my screens with these products| Very easy to apply and take off|
positive,5,The Zagg Shield provides excellent protection even if you drop something on your screen|
positive,5,Have been using Zagg screen protector for every phone for years| Very satisfied|
positive,5,Screen cover works like a charm| I break my screen too often| This saved me money|
positive,5,I think this protects the screen very well and allows full of the screen|
positive,4,Works great| design needs to be updated so left and right edges actually stick to screen
positive,5,This screen protector is the best| Plus there is a lifetime warrantee on it|
positive,5,Good protection for the phone| They will replace it if the shield cracks or breaks
positive,5,These are a great protection shield for your camera| Went on without any problems|
positive,5,Protects my phone well| Glad I don't have to worry about scratches or dropping my phone|
positive,4,Not sure| has not been put to the test at to the shatter proof| Which I am happy|
positive,4,Good protection for phone screen| Has a tendency to pull away at corners|
negtive,3,It has already cracked around the edges even though the phone hasn't been dropped|
positive,5,I wouldn't have a phone without this cover| It has protected my phone from many drops!
negtive,1,I am very disappointed in zagg| This product does not adhere to the edges of the screen|
negtive,2,It already sarted pealing off|Great for the first couple of weeks| THATS ALL|
positive,5,Protects against those accidental drops & has excellent warranty
positive,4,Seems like good protection| Store applied it for me| seemed pretty easy to do|
positive,5,god product and god price exelent service thank you
positive,5,perfect is what I was looking for to use daily hope it lasts a long time
positive,5,My glass screen protector has provided excellent protection to my screen|
positive,5,I have used this product on each of my phones and have never had any problems|
positive,5,The only problem with the protector is that it doesn't lie flat in the corners|
positive,5,This screen protector is easy to apply and it's HD is very nice to look at| 8
positive,5,Great product and great for everyone who has a samsung s7 product!
positive,5,This product is good to cover your phone glass| Good value when it is on sale
positive,5,This is just what I wanted| It protects the mobile and yet I invisible to the eye|
positive,4,A little pricey but overall it's doing its job| well spent money
negtive,1,I put the glass shield on and one day later it cracked and I had to get another one
positive,5,This product is absolutely great and it stays very clean and clear| I love it|
negtive,2,The screen doesn't cover the phone very well| the edges of it are already cracked
negtive,1,Within a couple days the edges started cracking with little use
positive,5,great extra protection for your screen added piece of mind you wont break your glass
negtive,1,Does not fit properly| Edges are cracked| Do not buy unless they redesign it|
positive,5,Feel good about the extra protection looks great on the phone|
negtive,1,My glass screen chipped within the first 3 weeks| Is to expensive to last only 3 weeks
positive,5,This Zagg screen protector is a great deal as usual because of the Lifetime Warranty|
positive,5,Nice upgrade over my previous phone| Much longer battery life| Sharp display|
positive,4,Basic screen protector| Went with Zagg because they replace for free if necessary|
negtive,2,Bottom corner shattered after about 1 month| Waiting to see if they will replace it|
positive,5,was very easy to put on and great directions| keeps screen clean and protected|
negtive,1,I have had this brand before and it worked great but this one did not fit
negtive,2,Not worth the money| Wish there was more of a selection of glass protectors|
positive,5,My screen hasn't broken and I drop my phone all the time| Easy to install
negtive,3,Screen protector not flush with phones screen| seems like it wasn't made for the s7
positive,5,I love this brand and the tempered glass| With a lifetime warranty!
negtive,1,It started chipping after about one week| now has chips running down both sides|
positive,5,I swear by protectors like this one| I have bought other brands but none compare
positive,5,Works like a charm| It provides good protection to the front of my phone|
positive,5,I got this for my son new s7 and he loves it| he needed a little more protection|
positive,5,Have case| but also have shield| Great for keeping scratches off phone screen
positive,5,FITS WELL ON PHONE AND PROTECTION OF PHONE IS GREAT
positive,5,Good cover to protect screen and for the cost you can't beat it|
positive,4,Only thing wrong with it is that it does not form to the edge of the screen|
positive,5,very easy to use with simple instructions||| glad i got it
positive,5,Did the job it was supposed to do at a decent price
positive,4,Good protection but the shield cracks easily so I might get a different one next time
negtive,1,Bought for two phones and the shields cracked on both phones within a week|
negtive,2,Necessary accessory however way overpriced| Price should be more reasonable
positive,5,Was the only screen protector a valuable for S7 and so far no problems|
positive,4,Works as advertised| No smudges and no scratches so far|
positive,5,this was one of the easiest ones that we have had|
positive,5,Worked very well! Happy that’s I purchased it and it has warranty
positive,5,Clarity of screen protector is great! No side or top lifting like others|
positive,4,A good product for the phone that is a necessity for the preservation of the glass|
negtive,1,It chipped within the first two weeks after purchase| I never even dropped the phone|
positive,5,It's a good quality and my sales person recommended me to purchase one|
positive,5,Very durable and cover fits perfect| Comes with lifetime warranty once registered
positive,5,The screen protector was easy to install and it cleans easily|
positive,5,This product protects my screen from damage and i have dropped my phone several time|
negtive,3,Good product but overpriced Was rushed into purchase by best buy personnel|
positive,4,Good protection but it's really a bugger to keep clean| thus only 4 stars
positive,5,As usual Zagg products provide superior quality| and great protection for your phone|
positive,4,Edges don't fit perfectly| But for the price point| it serves the purpose|
positive,5,This glass protector fits perfectly for the Samsung Galaxy S7|
negtive,2,I expected better for price| Fingerprint magnet| And peels with the case that I use|
negtive,3,overall it works but i dont like how it does end up peeling at a certain point|
negtive,3,It has a little chip on it and there seems to be an accumulation of fuzz on edges|
positive,5,Got this for my son who has a tendency to break phone screens| Great product|
negtive,3,The edges are not protected at all| I don't know why| Decent screen protector|
positive,5,Super shield for the glass on the phone - couldn't do without the extra protection!
positive,5,The best item I could have bought for my phone| I highly recommend
positive,5,Have used this on my last two phones| Great protection and easily to apply|
positive,5,This screen protector doesn't cost much but does the job just as good as any other|
positive,5,easy to apply| So far no problems| I am satisfied with this product|
negtive,3,I have had 2 of these so far||||they tend to lift up on the edge when in a case|
negtive,3,It lasted for a few weeks before it cracked and i had to get a new one|
positive,5,Great at protecting screen from breakage when phone was accidentally dropped|
positive,5,Great product easy to apply| You can't hardly see it| I would purchase another one|
positive,4,I feel like my cell phone screen is well protected with this product|
positive,5,Works great had it before so got it for the rest of are phones
positive,5,Sales Representative recommend this product and I find it to be of great quality|
negtive,2,I wasn't around when the screen shattered but it only happened after a week|
positive,4,Product is good but I did resent $8 charge to install it|
positive,5,This is good protection to the new S7 phone I ordered|
positive,5,Very comfortable to type on & easy to clean| Surprising this is actually glass|
positive,5,This fits perfect| easy to install| I had both sons buy this for their phones|
positive,5,Absolutely perfect alittle expensive but worth every penny| Saves your screen|
negtive,2,Corners broke right Away when holding the phone| Did not drop the phone in any way
positive,5,Glass cover is much much better than the plastic ones I've had in the past|
positive,5,Zagg makes great screensavers and they have a good replacement policy|
positive,5,Did what it is suppose to do so far| Little pricey but it's what I needed|
negtive,3,It doesn't cover the edges on the phone| It may be that the screen is curved|
negtive,3,It cracked at top corner first week I had it| not sure if it was from install|
positive,5,It worked great for our Kindle so I figured it would be the same with our phone|
positive,4,clear screen great protection easy to wipe off screen seem like it belongs
negtive,1,Mine started cracking within the first 48 hours| And the second one within a week|
positive,5,This is replacing one that broke| did not want to be without while waiting on mail|
negtive,2,Was difficult for me to put on phone and it cracked as i was doing it|
positive,5,If using a case that doesn't protect the glass i think this is a must have!
positive,4,Although not perfect| the coverage is adequate| As advertised and easy to install|
positive,5,Use Zagg shields on all my phones| Guaranteed for life| Easy replacements|
positive,5,I have had several Zagg screen protectors and I love them|
positive,4,Somewhat expensive| Shattered on the first fall| It was close to the floor too|
positive,5,This screen protector works great| Zagg has superior customer service|
negtive,3,Protects screen well| but started chipping on the corners within the first week|
positive,5,This cover protects the screen without interfering with the resolution| Durable||
positive,5,Easy to put on my phone| Matches my phone well and does a good job protecting it|
positive,5,The Zagg is the best screen protector there is!! And worth every penny|
positive,4,Work like any other screen protectors| Just have to be precise|
positive,5,Excellent piece of glass goes on easily lifetime limited warranty is awesome!
positive,4,Decent screen cover| I havent had any problems| Durable and good quality|
positive,5,Perfect fit and was installed for me| This is a required item on most phones today!
positive,5,Glass fits perfectly and does not interfer with viewing or typing|
positive,5,Great protector at a good price| Highly recommend this item|
positive,5,This screen protector works seamlessly with my S7 phone|
positive,5,It was easy to put on|and it is very safe to use|Doesn't scratch easily|
positive,5,the s7 is an awesome phone and the people at Best Buy were the best ever
positive,5,You don't realize what a difference something like this can make| I love it
positive,5,This glass protector is awesome| Easy to apply and make my phone look great
negtive,1,Application was simple and quick| Shattered within a month of application|
positive,5,Im glad i bought this screen protector for my wife no glare and very tough
positive,5,Great product| easy to install| I would purchase again|
positive,5,It adheres really well and looks good| It seems to work for this phone|
positive,5,High quality and excellent warranty good value for the price paid|
positive,5,without this screen protector I do not know what I would do|
negtive,2,I have had this for less than a month and it has cracked in three places|
positive,4,Replacement for first one| Does what you'd expect| Screen was saved|
positive,5,It fits the phone screen great and my daughter has no issues with it|
negtive,3,It protects the phone well but started cracking on the edges with normal use|
positive,5,I love the fact that it protects my phone from scratched and getting cracked
negtive,2,My protective screen broke in 3 spots within 3 days of it being applied|
positive,5,Protection is great and customer service is great|
positive,5,This screen protector is great| I do not have to worry about scratching my screen|
positive,4,I love invisishield| Might be a little more expensive but worth it
positive,5,I am extremely impressed with my new smartphone and I would highly recommend it|
negtive,1,Not as good as I thought it would be got it for my wife cracked in 3 days|
positive,4,Yep| it's good but it should've included a dust remover sticker-kind||
positive,5,This inexpensive piece of cheap insurance to protect my phone was well worth it!
