review ,label
great fit veri durabl with a clumsi famili member thi is a must have may seem expens but much cheaper than the insur deduct ,negative
it broke in 4 day but guarante for life had a new one deliv in a week so i can get it replac free at best buy overal pleas ,positive
i had to return it becaus it wasn ’ t good it crack in two place like it wa a default in it i took it back on the 7 th day ,positive
didnt have it on for a week and it alreadi chip from the edg i have had other brand and it last a long time thi one not too great ,positive
thi cover work veri well and the warranti is excel the onli issu i have had is with the side not seal well but overal thi is great ,positive
good product but you have to rememb to realli press down on your screen it is clear and smooth on the surfac of the phone window ,positive
suck they put it on for me and wait until it wa done to tell me it wouldnt lay over the side and no i have a bunch of bubbl ,negative
the invisibleshield doe not adher to the edg of the screen creat a halo effect dust and dirt can get under the edg ,negative
i had the sale person put it on and can not even tell it is there with how much we pay for a phone it is relief know it ha extra protect ,positive
we had shield on our galaxy6 for 5 year with veri littl scratch first week with the one on the 7s and multipl scratch ,negative
thi wa my fifth zagg purchas and would not buy ani other have had great experi with zagg and never had a screen scratch or chip ,negative
it doe not fit the phone perfect around the edg mine crack and it wa replac by zagg just paid 5 buck for ship ,negative
thi glass doe not work on the galaxi s7 i contact zagg and they are awar of the problem and are rework the item and will releas it soon ,negative
thi is a great screen protector for my phone i drop my phone and there is a small crack in the screen protector but not my phone ,negative
thi phone is the greatest it easi to use and easi to understand all my info transfer and the guy and gal at best buy are great ,positive
i like zagg product and their warranti i think it is a veri good product and my onli complaint is that i feel it is a littl too expens ,negative
great screen protector help so my screen doesnt get crack cant wait for the phone that doesnt need a screen protector though ,negative
the zagg invis shield is veri good the onli thing is on the s7 it ha the side like the edg it not bad so you dont notic it ,negative
i alway buy these for my devic i alreadi need to replac it but at least i have that as an option rather then have my phone destroy ,negative
tri slide it in a waterproof plastic pouch for cellphon and it peal halfway off the face of the phone and had to be thrown away ,negative
ani and all zagg item are amaz they fit perfectli and it ever break they have a lifetim replac no question ask ,positive
thi product is a better option than most other other than a flip cover which my wife doesnt like keep the screen protect ,positive
we tri to go cheap and get off brand dont do it pay a littl more get the best one ,negative
love the glass screen protector then it chip 3 day later will see how the warranti work the cover chip while put it into my purs ,positive
i have alway ad a protect screen shield to my phone i estim at least three time it ha save me from a broken or crack screen ,negative
i love the addit protect of the extra layer of glass howev with the slight curv to the screen there is a halo effect on the edg ,positive
it get 1 star becaus it is clear howev i have to keep replac it the shield doe not seal properli along the edg amd keep crack ,positive
thi is my 4th screen protector i have onli had to replac it on 1 devic i request warranti replac and receiv it promptli ,positive
may not be the most durabl but it work veri well it fit perfectli and wa easi to appli to my phone i am happi with thi purchas ,positive
use the invisibleshield glass screen protector on my last phone for year without question bought it for my new phone too ,negative
i recent drop my phone on some gravel the screen appear to be shatter but when i peel back the glass shield my screen wa safe ,negative
the cover is still intact but my glass broke within a few day at least it is hold the glass togeth until i can get a new cell phone ,negative
i want proven protect for my new samsung s7 glass screen thi doe it as advertis also best buy appli the screen for me flawlessli ,positive
shield work great i have been use them for year but for s7 non edg they dont stick on side ,positive
doesnt fit the slight curv of the screen you would figur thi wouldv been fix by now but it hasnt which is a major disappoint ,negative
thi screen protector is clear to make view sharp easi to keep clean by wipe easili with anyth conveni around ,positive
it a screen protector not a lot to say about it although i agre with other review wish it came all the way to the edg of the phone ,negative
thi cover work well and is easi to instal it allow me to see everyth on my screen and protect it from drop too ,positive
husband had it for 3 day and it bare bump into someth and crack and chip i thought for the cost it would be a harder surfac ,negative
smash the day light out of my phone and at first glanc it look like the screen wa toast but the zagg shield took the whole impact ,positive
love zagg cover have them on everyon i know phone and it great and the better upgrad zagg cover better protect even from drop ,positive
protect my screen veri well one of the kid drop phone and i see that there is a crack without the protector my phone would have been gone ,negative
drop onc and now sharp edg from small crack howev doe have lifetim warranti and it did not allow my phone screen to be crack ,negative
great screen protector and it ha a lifetim warranti i crack the screen protector but my phone screen still look brand new ,negative
it doesnt seem to make tight contact around edg so sometim the key around the edg dont activ unless it hit them just right ,positive
i would have given 5 star but it doesn ’ t seal all the way down on my phone becaus of the screen go down on the side ,negative
i had the geek squad instal the screen which made that part easi screen is nice and clear i am sure that it ha prevent scratch alreadi ,positive
zagg ha stop sell thi product on their websit and is awar of the issu dont wast your money let them recal the defect product ,negative
great productalway love zagg glass but edg dont fit the s7 well after 1 drop glass crack broke on edg otherwis great product ,positive
zagg glass screen protector look like it part of the phone no addon appear here great for protect the screen on my galaxi s7 ,positive
thi is the 4th invisishield for the s7 ive swap out the screen alway crack in the corner ,negative
product ha work wonder it ha save mani of our phone work in warehous prevent scratch frequent and warranti easili use ,positive
long batteri life crisp clear sound there is the jaybird app that allow you to choos how you want to hear your music ,positive
there is still a thin line around the edg that never complet seal down as i wa told it would doe not effect it function ,negative
i like that i liter cant detect that thi screen protector is on my phone but it offer protect from scratch ,positive
got thi for my new phone happi i did drop my phone the 2nd day i had itonli chip the edg of the glass not my phone screen ,positive
the zagg shield glass truli is invis it doesnt smudg or curl up like plastic screen cover ive had on previou phone worth the money ,negative
great product i wa hesit becaus it cost more than the plastic cover it wa worth it much clearer and seem to stay cleaner ,positive
i have had thi case for a month while the main part of the screen ha been great i have 4 area in the corner that are crack ,negative
nice product but it too bad it doesnt fit the edg of the screen of the galaxi s 7 dirt is get under it now it been a month ,negative
the screen protector wa instal by the best buy phone salesman it look great on the phone ,positive
my protector chip on the edg within the first week it crack after onli a coupl of month im not sure how thi is better than plastic ,negative
it doe not stick well to the phone i clean it realli good an did it perfect the first time but all around the screen it doe not stick ,positive
the zagg invisibleshield glass screen protector for my samsung galaxi s7 wa a great invest i dont worri about shatter my screen ,negative
with just one drop it break the screen will not go in good a lot of air bubbl are left onc you stick it to the phone ,negative
the side dont lay flat i return it and got anoth one and that one did the same thing too i will just return it for a refund ,positive
worth it buy it an save yourself money and a headach caus off you ever drop your phone an crack your screen it gon na be expens ,negative
drop the phone and it work good it wa scratch so i got onlin and they sent me anoth one and just pay for ship and handl ,positive
my screen shield crack within a few week of have it put on although they do have a lifetim warranti ,negative
i would give it a 5 star but the edg of the protector are crack up a littl bit it is still in good shape though not veri bothersom ,negative
can not see the screen in sunlight hard to keep clean and clear could probabl do just as well or better with a cheaper cover screen ,positive
i had a zagg screen protector on my last phone thi one is thicker and it crack with just a littl bit of pressur not what i wa expect ,negative
the temper glass is amazingli smooth and give the phone the same hd qualiti it help that it give the phone an extra layer of protect ,positive
great protect for your phone make sure you read the direct on how to appli it befor you start to help avoid excess air bubbl ,positive
what a product great price the custom servic person instal it quickli and these thing protect the screen realli well ,positive
best buy is where i knew to go to to replac the broken shield for my phone all at a great price ,negative
we purchas thi for my mom phone becaus she wa forev scratch the screen on her old one thi help stop that from happen ,positive
thi is one of mani zagg screen protector my wife and i have own great product great servic if someth goe wrong with the product ,negative
these are great screen protector instead of the plastic you mostli use becaus these last a lot longer and do not pit like the plastic do ,positive
love the feel of the glass over the plastic protector howev becaus the s7 is curv on the side the glass hang over and crack easi ,negative
i had the zagg glass on my galaxi s5 so when i purchas the s7 i automat had the zagg glass put on to protect it as well great product ,positive
i have been get android for quit some time veri user friendli for me but most of all custom servic at best buy is awesom ,positive
the edg on thi protector are not curv so they do not contour to the screen seem to signific effect touchscreen sensit ,positive
normal these are great protect but thi one didnt fit properli and tent all the way around the edg the replac wa good ,positive
we were told onli option for s7 so bought it screen constantli foggi and fringerprinit and such hard to clean off will be replac veri soon ,negative
product didnt stick to my phone even after i took my time to clean it hope to get anoth or a full refund un accept ,positive
as usual the fit wa perfect and day to day use abil wa excel solid screen protect against scratch and scuff ,positive
it great but to be honest i tri do it myself and the edg just did not stick at all and ha a constant air bubbl on both side ,positive
the screen cover is a lot better than the plastic screen protector and stronger too i would definit recommend thi product ,positive
love the fact zagg stand behind their product their product have save me a lot of money protect my smart phone from damag ,negative
i like that my phone screen is protect downfal is letter and number on right side of screen dont seem to want to type in veri easili ,positive
hard to talk about a ascreen protector it work through a coupl of drop still no scratch or breakag what more can you ask for ,negative
i like thi screen protector easi to clean noth fanci ive use their product in the past have not been disappoint yet ,positive
what a wonder way to protect the veri expens screen on your cell phone i wish i had use on my previou phonesgreat product ,positive
veri veri veri easi to instal i didn ’ t place it right i pull it up and place it correctli and no bubbl or lint ,positive
product is nice look good on the phone but it ’ s not lay down all the way on the outsid of the screen ,positive
i am veri happi with thi phone and the invis glass protector it is easi to keep it clean and i love the phone camera and new featur ,positive
thi screen protector is great it save the screen on my phone from break when i drop my phone plu ha lifetim warranti ,negative
recent drop my phone crack the shield but save the screen natur i got anoth easi to appli and to keep clean ,negative
screen is glu on with sticki back so care need when appi and to have clean surfac screen feel same as phone screen found on phone ,negative
thi screen protector didnt adher to my screen around the edg and as a result broke soon after purchas on the lift edg ,negative
fantast as usualalway great qualityand the warranti is fantastici never get a devic without get a zagg screen protector ,positive
i upgrad to the glass on my new phone had the film type last time and screen crack let see how thi goe ,negative
ive had thi screen protector in the past it alway been a great protect for my screen from break i highli recommend it ,positive
we origin got a protector from costco it didnt work veri thi one is veri clear the one i had on my last phone work veri well ,positive
im pretti care with my phone but it still can take a beat everi onc in a while good to have extra screen protect ,positive
protect well and doe not look as if there is anyth on the actual screen great staff who put the shield on at purchas happi ,positive
great product i paid extra to have best buy put it on and when i wasnt happi with the placement they put anoth one on for free ,positive
problem it ha is it doesnt rest flat with phone screen on edg allow dust to get in between phone and protect glass ,negative
we have had zagg on our phone for year they work great at protect your screen and zagg is amaz to work with on replacem ,positive
glad i got thi clean off easili alreadi drop the phone a coupl time and no crack screen would alway recommend thi product ,positive
it took my wife no time to pick up how to use the new samsung galaxi 7 phone how to store contact send pictur by text and email ,negative
i purchas thi screen cover for my son new galaxi phone it provid a nice layer of protect for the glass ,positive
in onli two week alreadi notic crack without drop it hard in about a month there wa noth but crack bare held up at all ,negative
my son is alway drop hi phone thi protector give us the ad piec of mind that it will not break the face of hi samsung ,negative
qualiti is high and ha protect my phone from actual crack start to shatter on the edg after about 6 month ,negative
we alway use screen protector but in thi case they were out of stock and it had to be order they instal it when it arriv ,negative
instal wa easi the screen is now easier to read sinc the old one wa replac ,positive
im not sure what happen but my shield crack within day of put it on luckili for me it is not the actual phone that crack ,negative
if you own a smartphon you got ta have a temper glass screen cover cant beat the protect or best buy for a deep discount ,positive
we have kid thi product ha save our famili a lot of money i would highli recommend it to anyon who is hard on there phone ,negative
my previou screen protector definit protect my phone best part is the lifetim replac ive had to use it for my old phone ,negative
screen protector fit perfectli on phone it cover up most of the phone unlik other screen protector that bare protect the screen ,positive
my old phone wa veri scratch up and my screen saver is go to be a big help and can be replac when damag i like it so far ,negative
worst fit screen protector ever doe not seal on the edg leav an annoy rainbow effect around the side of the phone ,negative
my husband bought thi screen sheet with my new samsung phone i have alreadi drop the phone onc and it save the screen ,negative
ive had screen protector befor but thi is by far the easiest one to put on no troubl at all and look great on phone ,positive
i wa hesit sinc everi other screen protector i have use alway bubbl and peel up within a month but thi one is still on perfect ,negative
no optic distort and reason price for the protect provid let the store employe instal it for you ,positive
had problem with screen get smudg and dust under cover thi screen protector ha elimin that problem ,negative
thi invis glass ha save my screen from scratch so mani time i will alway use thi no matter what phone i have ,negative
i use thi product on my last phone and it definit save my phone screen so that is whi i have purchas thi for my current phone ,negative
great product associ need to stay with custom and not start assist other custom at the same time ,negative
definit worth the price becaus it save wear and tear on your screen pretti easi to instal ,positive
thi glass ha a nice fit my onli complaint would be be with the curv of the screen it is tough to appli wish the s7 wa a flat screen ,positive
protect the phone screen flawlessli also feel great while use the phone with it on just wish it would cover the edg more ,positive
great screen protector even better when best buy employe put it on perfectli for you 6 month and no issu with it so far ,positive
i dont like how it doesnt form to the phone guess im not one for curv phone alway feel like it come off ,positive
doe a great job of protect the screen and it look like a whole new phone ,positive
i feel thi help to be safe vs sorri in protect screen put thi on will doubl up protect in case like defend otter case ,positive
good price no bubbl good fit easi applic well see how it hold up but no complaint so far ,positive
i close my car door on my phone and thought the screen wa toastnop thi protector wa all that need to be replac ,negative
you need to get one of these for your new phone to help protect from crack screen i didnt have one on last phone a big mistak ,negative
i have had thi protector for about a month and a half and it alreadi ha 2 crack without have taken ani hard fall or impact ,negative
chip within 8 day with light use next tri to use with otterbox too thick love my otterbox i would not recommend thi product ,positive
had the same item on my note 3 and it save the screen from damag hope wont need it but give me piec of mind ,negative
thi shield is greatit work well it keep the phone from be crack love it ,positive
i drop my phone on a rock and the protector broke it help not break my screen but wont buy again a littl expens ,negative
thi temper glass screen protector realli hold up had one on my last phone and it last almost 2 year thru drop and scrape ,negative
easi to instal just took a lot of clean on the screen one speck of dust and it show also easi to remov and reclean ,negative
great protect for the s7 have had other screen protector but find hi product to be a better qualiti and easier to instal ,positive
screen protector work the protector broke but my screen wa safe easi free replac and the guy even put the new on the me ,positive
i love it i find that my touch screen is still veri respons through thi screen protector and it so far ha protect my screen ,positive
im enjoy the protect cover for my devis wa sceptic at first buy the glass but it work out ,positive
the protector wasnt abl to be appli as intend the edg wouldnt fit the curv caus it to come up when put into my pocket ,negative
thi littl piec of glass is amaz i have the new samsung phone i wa soo scare i would drop it so i bought thi i recommend it ,positive
i had thi protector on my phone it got dammag but the phone underneath wa not damag so i bought anoth one ,negative
great product eccept all the way around the edg doesnt touch the surfac make the touch screen around the edg not work well ,positive
had the best buy person instal thi so no fuss there veri durabl and protect have yet to figur out how to scratch it ,negative
zagg did a great job on thi screen protect it fit just right i also enjoy the lifetim warranti on it with a 399 replac cost ,positive
i have use these in the past and they do a great job of protect the screen warranti is great on them as well ,positive
need someth durabl to protect my husband phone sinc he run heavi equip so far so good ,positive
screen protector corner crack when i put the phone case on veri disappoint store did replac at no cost to me ,negative
gave it a 4 star becaus after a week place it on my phone the glass screen crack a littl bit overal still a good product ,negative
great protect screen for the s7 ha a lifetim warranti got a crack in it within the first week and got it replac easili ,negative
the invisibleshield is great it is crystal clear and protect your screen plu it ha a lifetim warranti realli a great invest ,positive
the screen shield doesnt interfer with swipe the screen but it alreadi show sign of wear littl nick in the glass ,negative
ive had zagg shield befor and they alway do the job kept my last phone screen protect so i know it will work for my new phone ,positive
good screen protector but felt a bit too expens for no reason s7 edg version wa 15 easi to instal on your own ,negative
good reliabl screen protector there wa aproblem with the edg stick it seem to be an issu relat to galaxi 7 ,negative
case doe a wonder job of protect my phone it is realli aesthet pleas and allow the display to shine through ,positive
great protector for all phone as long as it is instal correctli it will protect and last on your phone for a long long time ,positive
well you cant beat a glass screen protector i have purchas one in the past for my note 4 and it last until i purchas my s7 ,negative
i love thi screen protector i have bought thi befor and it work great no problem with my phone screen ,positive
for everi phone i purchas i buy a screen protector i bought the glass version thi time it work great and is veri easi to put on ,positive
the protector is easi to see through and it definit stop my phone screen from be scratch it doe what it say ,negative
thi doe a great job protect my screen but the edg chip real easili and needsh to be replac more often than i like to ,positive
whenev i get a new phone i alway get a zagg screen protector worth the money ,negative
fit well easi to use protect phone screen from damag great replac option if the screen protector get damag ,positive
i bought thi for my samsung galaxi s7 but doesnt quit fit the whole screen but serv the purpos to protect the screen ,positive
you get what you paid for pricey but the warranti is the best featur ,negative
it fragil and mine crack in a coupl week but wa replac for free still had to pay 599 ship i havent put new one yet ,negative
if your purchas a new phone you realli need to spend the extra money and have the ad protect ,positive
thi shield is worth the money i have drop my phone and it caus a scratch on the shield and not my actual screen ,negative
simpl and easi to installgood protect as it ha stop an attempt to scrap the screen alreadi in just 2 day ,positive
screen protector glass ha crack becaus it not the right fit i believ it ha to do with the curv edg veri disappoint ,negative
thi is much better than the plastic version doesnt peal up on edg and look clear you forget it not your actual screen ,positive
thi wa a no brainier buy it onc replac it for a simpl ship cost well thi is for me everi time i get a new phone ,negative
thi never realli seal all the way to the edg of the screen protector and after onli 3 week it shatter in 3 spot ,negative
keep phone screen safe but doe not go to the edg so the edg and corner are not cover dirt doe get under the edg ,positive
i wish i would have purchas thi a few month ago becaus it work have save me from get my broken screen replac ,negative
thi screen protector is veri easi to appli and becaus it is actual glass it will protect well good price as well ,positive
i had glass protect on my previou phone for three year without ani issu thi one had two crack within the first week ,negative
i think thi is a veri good product to protect such an expens piec of equip certainli worth the money i put in it ,positive
great protector cant tell it on my phone but know it doe a great job i have never had ani issu with it peel or crack ,negative
had thi on previou phone if replac is need due to scratch etc easi to do and cost effect ,positive
zagg is the best product on the market for protect your phone easi afford replac ,positive
i want to find a screen protector for my phone these are made out of glass and are beauti ,positive
screen protector seem sturdyonli problem wa get it to seal to phone screen on the edg ,negative
tri the plastic cover on previou phone and hate those thi glass protector is much better wipe off makeup much better ,positive
bought for my wife phone sinc last one wa crack she like it wish thi product wasnt so expens ,negative
my shield broke less than 2 month after purchas they do have the lifetim warranti but it a hassl to get the new one ,negative
thi is the 1st time i had a shield that wa so easi to keep clean i love the touch neat slick total wonder ,positive
work good on the edg style phone but it is not as sensit as the temper glass wa on the flat screen phone ,positive
never got one for ani of my other phone drop it yesterday and it scratch the protector but did not hurt the screen itself ,negative
i love those cover but i wish there wa a small piec under the home button becaus that where my screen crack ,negative
zagg invis shield doe a super job keep glass clean easi to wipe off and make it realli easi to view what is on the screen ,positive
zagg is the best i would never leav my phone without thi product it pay for itself and zagg stand behind it product ,positive
i have put thi shield on all phone i have purchas i dont drop them often but when i do there have been no broken glass ,negative
i just bought my 6 the zagg screeni have had them on everi phone and tablet i own fantast productshighli recommend ,positive
no one in mobil phone area offer to instal for me like they would at veris it wa crack when i got it home ,negative
excel protect and veri easi to appli use thi to replac a broken protector by anoth manufactur ,positive
easi to appli stay cleaner than ani other protector ive had im picki about how they feel as well thi one is veri smooth ,positive
thi product wa recommend by a best buy employe to protect the glass screen on my new phone veri durabl appli smoothli ,positive
a great protector as a screen saver for peopl that drop their phone oftenlow glare and clean well ,positive
i have use thi product on all my phone i love it it great protect the screen without scratch a crack in it when you drop it ,positive
at 1st i thought i dont know after be an otter box fan but thi work realli well drop it a few and still good ,positive
good screen protect the onli thing about thi is the halo effect on my s7 and that just becaus of the curv edg ,positive
the best cell phone glass screen is have use easi to instal with no bubbl easi to follow instruct highli recommend ,positive
thi realli protect your skin screen i had one befor and drop my phone protector broke but the the didnt ,negative
it is not flat so it doe not fit the slightli to the edg curv screen well for my s7 so there is a halo effect ,positive
it doe protect my phone screen but the corner are fragil and one of the side is peel without even fall ,negative
i alway use a screen protector for all my smart phone thi one seem to be good but the edg have a problem with chip ,positive
wish i could say that thi is secur place on phone by a best buy employe i see a chip hope it lastsnic cover ,positive
i do not like the way it doesnt go under the edg of my otter box case can use my fingernail to lift the glass almost anywher ,positive
it fit perfectli and protect the phone we somehow chip the screen protector but the phone screen is fine ie protect ,positive
great product almost feel like real glass but protect like hard plastic doe not decreas sensit while resist smudg ,negative
great product overal the onli thing i dont like is it doesnt fit perfectli on my new samsung galaxi s7 the edg look dirti ,positive
most zagg screen i have bought are pretti good thi one had one bubbl that wouldnt go away but not too notic ,positive
had difficulti appl thi myself in the past so i pay to have it done believ it doe help protect against scratch ,negative
thi is my first glass shield i have alway had the plastic one i realli like the glass and how clear it is and easi to clean ,positive
i love thi screen protector it cover most of the front of the phone and give it ad protect without reduc clariti ,positive
good price for thi purchas i crack the screen and brought the new one back to best buy and they instal it for free ,negative
i will never get a phone and not get the screen protector i think it ha save my screen numer time dont go without ,negative
first time buy thi product alreadi chip on edg and i havent drop phone etc other zagg cover in past veri good ,positive
doe what it is design to do protect of phone face is vital and most import will recommend to famili and friend ,positive
im disappoint in thi screen protector becaus it broke and i didnt even drop my phoneplu ive onli had it a month ,negative
the screen protector be glass is perfectli clear provid protect without dull the screen and it ha a great warranti ,positive
i have been use zagg and their screen protector for a few year now amaz how thi can protect your whole phone and screen ,positive
he like it as befor he had noth on hi phone and crack the screen wish he would have want thi befor the crack ,negative
i love glad screen protector but thi one ha a major design flaw phone gs7 screen curv away so glass break at edg ,negative
i love how it doesnt show finger print it ha a veri nice feel under your fingertip i highli recommend it ,positive
im a big fan of sam smith so i love listen to hi music i like hi style and hi voic is veri distinct which is good ,positive
the screen of the s7 is slightli curv the glass doesnt the screen protector doesnt realli fit right and peel up regularli ,positive
i realli like the glass zagg i have alway use the old zagg product on my phone but the glass is the best i have seen so far ,positive
great protect for my phone had it for a previou phone and it wa great on that one also they stick by their warranti ,positive
i had one of these on my old phone and wa glad to see best buy carri and had in stock to i could get it on my new phone ,positive
love it perfect fit dont have to worri about scratch the face of my phone ,negative
have not had ani issu with thi item it wa put on by the sale peopl so i am not sure how easi the instal process is ,negative
thi item work great i accident drop my phone the protector crack but my screen wa not harm definit worth it ,positive
zagg never fail with the protect it give and it easi to put in i would say do it yourself not have them do it ,positive
i have use their screen protector on sever devic the glass one are crystal clear and offer the best protect ,positive
thi the best phone protector i alway buy one when i get a phone due to it ha lifetim warranti you wont regret it ,negative
the screen protector work and come with a guarante expens but cheaper than a new screen ,positive
zagg screen protector are the best out there lifetim warranti who els offer that i use zagg on all of my devic ,positive
i alway prefer a glass shield over a plastic one it almost like there noth there with it still be veri protect ,positive
screen is not as pliabl as i wish it a hard plastic and doesnt realli hug and secur the edg of the screen ,positive
we realli like the glass protector bought anoth one for our other phone after see how well it work ,positive
it look more like 3d and so far so good not the best nor worst screen protector but i need a reason price and thi wa it ,positive
love the fact that the sensit of screen is not effect and that fingerprint smudg seem to be a thing of the past ,negative
it a good screen protector but it would be 5 star if they would design it to go around the edg of the samsung galaxi s7 ,positive
replac screen store clerk wa veri help and put the screen on for me he wa friendli and courteou ,positive
love thi softwar for all my comput tablet amd smart phone and the best part is you onli have to buy it onc ,positive
zagg cover are a must for all phone even when phone ha to be replac regist zagg they sent a replac for free ,positive
after a month the edg on top crack glass is nice and smooth to use but not so strong ,positive
i wouldnt think of own a new cell phone without a zagg glass screen protector i know my screen will be protect ,negative
purchas one for all 3 phone in familyprotect is great would of given 5 star if had just a littl more grip ,positive
i dont like that it doesnt cover the screen so with some of my game and other thing i do it make it a pain to use ,negative
not as great as describ mine develop air bubbl after a coupl week do not like at all look for someth better ,positive
while thi wa easili adher to the phone the s7 ha a bevel screen and the protector left a halo around the screen ,negative
had bb put on my phone but it crack within the first 2 week of it be on need to contact zagg for a replac ,negative
ive use zagg screen cover on other phone offer great protect and the best buy employe even put it on my phone ,positive
crack tri to move in place differ than plastic one that can be smooth into place more difficult to instal ,negative
i guess it is do what it suppos to do becaus my screen isnt broken of cours i havent drop it either ,negative
thi item is junk i cant believ zagg even ship thi screen protector out you cant type and it wont stick ,negative
the screen somehow crack we call compani they sent us a better one for 3 and thi one is the top of line so not a bad deal ,negative
thi protect the screen well but doe not lay flat around the edg which allow debri to get under the edg of the protector ,positive
great protect cover easi to keep clean and doe not cloud up so visibl is alway optim excel warranti program ,positive
excel screen phone proctector for a new phone to keep it safe from scratch ,negative
zagg protect at it finest wouldnt have a phone without screen protect their custom servic is top notch for sure ,positive
i love it becaus i am constantli drop my phone and worri that ive broken my screen on a daili basi ,negative
i use to purchas the plastic zig zagg but thi offer the ultim protect from drop which result in broken screen ,negative
thi glass screen protector work i ’ ve had it on for a year three crack in the zagg none on the s7 ,negative
i have had thi glass shield for a littl over 1 month and it is crack on the side where i turn my phone off and on ,negative
qualiti materi and it even leav enough room so you can put a case on your phone without it lift up ,positive
i love my new screen protector my galaxi s7 it wa easi to put on my phone and will keep it safe when i use it ,positive
i wa veri pleas to buy thi product thi product ha good qualiti and perform so it pleas the buyer ,positive
i had one that didnt cover whole screen thi one is great it went on easili and cover awesom ,positive
i realli like the screen protector so far it doe not distort the screen like other protector that i have had in the past ,positive
best buy need to stop sell thi for the s7 it doe not fit properli wait for zagg to releas the glass contour instead ,negative
the edg of the screen protector doesnt lay flat and chip the first day it wa instal by a best buy mobil rep ,negative
seem to protect howev ive had the phone for about a month and all around the edg is dirti and can not get it clean ,positive
i found awhil back that the glass screen cover were the way to go so ive been veri happi with thi screen protector ,positive
bought with new s7 phone best buy employe put on the phone perfectli not bubbl or scratch would buy brand again ,positive
veri happi with the clear of the glass do not even know it is in my phone would highli recommend thi product ,positive
no particular problem work well but the screen protector doesnt stay glu to the screen at the edg ,positive
the glass screen protect work like it is suppos to it protect my the screen from get scratch and such ,positive
i think that these screen protector are amaz il never buy anoth ,positive
thi glass shield crack way to easi i replac it 2 time within coupl week i took back and got the plastic shield ,negative
thi phone cover is a must if your phone case doesn ’ t cover your screen so far it ha held up great ,positive
alreadi a coupl crack in the shield do not rememb drop the phone either have not request a replac yet ,negative
had thi product befor on my other phone and it help keep it clean and from get scratch never had a problem ,negative
the film keep come off my phone i went in to have it look at and best buy replac but it is still do the same thing ,negative
great qualiti the instal it quick and easi you just need to realli clean your phone befor instal ,positive
the protect is good just the edg of phone are curv so there alway lift part on the side dirt collect there ,positive
thi is a strang bit but hear me out the flat screen protector doesnt sit flat on the s7 supposedli flat screen ,negative
zagg offer a warranti but ive purchas these in the past and u can not replac the screen protector and theyr overpr ,negative
it doe not fit the slight curv of the screen they have a newer design that work thi one no no no no no ,positive
thi shield work well with with the galaxi s7 it so clear it like the shield is not even there and it veri durabl ,positive
excel product and easi to regist on the zagg websit with your receipt ,positive
thi is the best glass phone shield i have ever own also come with a lifetim guarante look good too ,positive
easi to instal veri durabl sinc the shield is flat but the phone screen is not dust is collect under the edg ,negative
glass probabl provid better protect but not compat with galaxi s7 curv edg bad design not happi ,positive
do not recommend thi doe not cover full screen they said beacus the phone is curv and xan still see bubbl ,positive
i had one for my previou phone it wa great i am militari and my phone take alot of wear and tear ,negative
although a line is show at the edg of the protector it still doe the job for now until a better one becom avail ,positive
thi is way better than the curv glass protector i have had it for almost four month now without a scratch ,negative
it ha a good fit and so far ha help me to keep my cell phone out of scratch but it is a littl bit pricey ,negative
it didnt go on veri smooth and then onc i had it on it didnt make it 2 day befor the first corner start peel up ,positive
love my samsung phone the camera take the best pictur i am sold on samsung product and the great staff at best buy ,positive
doesnt conform to the side the curv of the s7 isnt taken into account allow dust and particl to collect underneath ,negative
ive had these screen protector befor but the problem is it doesnt like to seal around edg of screen ,negative
thi glass screen doe an excel job of protect our phone glass screen ,positive
easi to put on yourself i would recommend if you have never put one on read instruct ,positive
im typic not one for screen protector but thi realli help to keep the screen clear and safe from scratch ,positive
phone fell facedown the first day i had it onto our brick driveway the shield crack but the screen did not lifesav ,negative
i love thi screen protector for my samsung galaxi s7 there is no dust or bubbl of air left on the protector ,negative
sale person took me right to the product and the shield wa easi to instal and protect screen ,positive
i feel confid base on review that if ever i drop my cell that the zagg shield will do it job ,positive
easi to attach like the screen protector will recommend ive purchas thi product sever time ,positive
highli recommend ,positive
need to have thi product if you are look to protect your cellphon screen easi to instal and work as promis ,positive
it better to be safe than sorri so these glass protector are worth it in my opinion and they have a good warranti ,positive
havent realli test it out as i havent drop or mishandl the phone so far seem to be stuck well to the phone ,negative
ive bought one of these for everi phone i ever had but thi one start chip in the corner within the first week ,negative
the zagg invisibleshield glass screen protector for samsung galaxi s7 is fantast it fit the s7 perfectli ,positive
thi is a nice protector i have use other and broke them thi one is hold up good the warranti is awesom ,positive
love the protect it give to screen that other do not plu they have a warranti so what not to love ,positive
drop phone screen protector crack but phone wa not damag did job it wa design to do ,negative
great screen protector pictur qualiti is crystal clear it quit expens but i got mine on sale for half off ,negative
not good for the samsung s7 crack 2 day after it wa put on by best buy employe for other phone it work great ,positive
excel screen protector for smartphon stay on veri well and clean up veri easili a must have for smartphon ,positive
had the shield instal at best buy and in a few day the edg wa chippedcrack off wait on replac ,positive
great at protect screen howev it thick seam to hinder touch screen sensit a bit otherwis a great invest ,positive
nice and clear make sure to practic sever time prior to final applic littl tricki around front camera ,negative
i prefer thi type of protect becaus it easier to clean and didnt have the issu of bubbl when it wa appli ,positive
other member of my famili have thi product on their phone so i tri it realli good product and would recommend it ,positive
easi instal great price sale associ warn of possibl some edg distort but none to my eye ,negative
