review,label
I really liked it and then I dropped it on a tile floor It now has a spider web break in the corner But thats better than a crack on the phones screen ,negative
I am happy that the protectors no longer feel like rubber So far it is doing its job and looks great Knock on wood that I dont need to test its limits ,positive
I love Zagg The associate put the protector on for me Great customer service Phone has dropped numerous of times and phone dont have a mark on it ,positive
This stuff is the greatest you can ever buy I had it on my LG G3 and it saved my screen countless times it is a necessity So far no issues on the s7 ,negative
This shield is good but overall I dont like it I crackled it within the first week and its very sensitive to the smallest fall Will not purchase again ,positive
After 3 days this screen protector has already lifted in 3 areas I would not recommend purchasing this product ,positive
I had Zagg screen protector on my other phone it definitely worked Saved my screen replacement was simple Would not have a phone without it1 ,positive
I dropped my phone and the screen protector worked as it said it would Just a small scratch on the corner of the protector My screen has no damage Great ,negative
Good protection for expensive iPhone although there is a slight lift happening on the edge ,negative
I bought this item on Black Friday and it cracked before Christmas it has protected my phone and I do have a warranty but it is just disappointing ,negative
I like this glass one a lot better than the usual film screen protectors Much easier to apply I dont need to clean off the finger printsas much ,positive
I like this screen protector because it actually works The clarity is great and if necessary the protector will break before your phone screen does ,positive
Has protected my screen from some drops but does crack on the edge probably from change in my pocket Can see the phone screen much more clearly ,negative
I have used other screen shields and I was not happy with them however this one seems great No fog wrinkles bubbles or discoloration have developed ,positive
Great Product Love the glass Used this on my iPhone This one was for one of my children So I know the replacement of this will be easy if needed ,positive
I have really put this to good use I have fsent the cover back twice for replacement what a great deal and great protection ,positive
I havent dropped my phone yet so not sure how protective this is in that situation but it seems like decent protection as best I can tell ,positive
Its durable I bought mine and it was slightly cracked I was told that the zagg company gives me a life time warranty ,negative
It isnt made like the one I had for my S4 This one is easily cracks My phone screen protector has already about 5 cracks in it Looks horrible ,negative
I got this one for my Samsung since the one that came at Costco for my phone didnt fit the screen completely This one fit perfectly so I am very happy ,positive
I took the 1st one back then got a 2nd one ans applied it The sides do not adhere to the cell phoneIt does not look good ,positive
After a week of having this on my phone it started to crumble into little shards of glass and 1 month later was a giant crack all the way down it ,negative
Protects the face of the samsung s7 phone but with the round edge shape it does not cover the edges of the phone but better than not having one at all ,positive
The product is o where as durable as I had thought it would be Because of the slight curve to the screen the edges are easily damaged ,negative
Well what more can I say besides you will definitely need this going through day to day activities Its like having a second screen on your phone ,positive
I purchased this screen protector and had it installed by a best buy associate It was installed properly and so far I like it ,positive
Crowning around the edges on my GS7 Seriously make a screen protector that fitshow embarrassing I wish I would NOT have bought this ,negative
I have always used zagg for any of my phones but this is the best ever After dropping my phone it landed face down and did not crack or break ,negative
I like the glass feel However the design of the screen protector is slightly faulty The edges dont cover properly Wait for the new design to come out ,positive
My last phone got totally scratched up because I did not want to pay for the glass protector I would recommend this to anybody who buys a Samsung phone ,negative
Got the glass shield for my galaxy s7 I have dropped it a few times and the shield is cracked but my phone is fine It does the job as promised ,positive
I purchase Zagg for all my devices as well as for my family They have quality products fair price stand behind their product with replacements ,positive
Have used zagg screen protectors on my last 3 smart phones Only had a problem once and zagg replaced the protector no charge no questions asked ,negative
This is a great product for the price easy to clean doesnt add a lot of weight to the phone good protection Ive dropped phone a few times ,positive
Really like having the glass protector instead of the standard plastic Looks better and doesnt get all the small scratches plastic screen protectors do ,positive
They are awesome and a great way to protect your phone Give them a try they are great and worth the money to protect your phone rather than replace it ,positive
Good overall protection for your phone Not the cheapest but certainly not the most expensive ,positive
Im pretty rough on my phones and since buying this cover I have dropped my phone a few times and no damage has been done to the screen at all ,negative
Purchased this protector in store The staff helped me put in on the phone It does the job Wouldve given it 5 stars if it werent so expensive ,negative
My son got this phone He is very picky about technology yet he hasnt said one negative about it He keeps raving about all it can do Very pleased ,negative
Shield much clearer Cant tell it is one the phone Looks like the regular phone screen I did not feel I should have paid 8 to have it put on though ,positive
Purchased to protect my new phone Phone slipped off the couch and feel onto carpeted floor BIG CRACK Not worth the money if it brakes so easily ,positive
It was for my sons phone and I know with the glass screen protector is better than the plastic in keeping the phone screen itself protected ,positive
Its not great at all The screwn looks better in the glass but mine cracked 3days after having it For the price of the glass i will buy the plastic one ,positive
It doesnt fit my phone the right e way is the only bad thing about it I hand had to take it back into store because the edges were not made to for size ,negative
This was a replacement for a screen that cracked and saved my phone Its high quality and provides excellent protection ,positive
This screen protector works perfectly for protecting your phone I would recommend having the store apply it without any previous experience ,positive
I have not dropped the phone yet so I have not really tested it but it was put on by the Geek Squad and they did a great job and it works perfect ,positive
Good screen protection Comes in handy if you have things in pocket I would much rather have this crack the the actual phone screen ,positive
They installed this for me for free at the store Installation was very easy and thus far it has remained as looking and protected my screen ,positive
Crack without doing anything to it within 4 days I purchased because the store spoke very highly about this item and i woyld never buy iy again ,negative
Fits well but doesnt cover the screen right around the edge since the screen is slightly curved ,positive
Zagg made this shield knowing it would have the halo effect and still charged 40 bucks Then the new shield curved to fit will cost you another 45 ,negative
Works great for keeping your screen from any damages plus comes with lifetime warranty Very easy to replace with the warranty ,positive
I will only use glass screens on our phones to protect them and this one was a good price and was easy to put on I am happy with my purchase ,positive
Its great My 11yr Old is very clumpsy at at times and dropped his phone several times and this screen does a nice job protecting his screen ,positive
Only had it on my phone a month and a half and the edges of the screen protector are chipping away and leaving sharp edges that can cut ,positive
Its good because i like this product as it has always protected the phone but the glass does not sealstick around the edges of the phone ,positive
Good because its a Zagg But Zagg has a curved Zagg for GS7 that fits perfectly and looks better No raised areas This one cracks easy ,positive
The sales person put it on for me at the store and it is really great There is an edge that can be a dust catcher but not a really big deal ,negative
There is a bubble between the screen and protector Its a design flaw and Zagg is aware Was hoping a recall would be out by now Waste of money ,negative
Zagg makes incredible products Its a must to go with any case that doesnt have screen protection Plus I think it makes the screen pop even more ,positive
After getting scratches and a cracked screen on my S5 I decided to protect my new S7 No scratches or cracks so far Well worth the investment ,negative
I had the tech at Best Buy place the invisible screen protector on my phone He knew and had more experience than I had He did an excellent job ,negative
The tempered glass doesnt fit on the S7 dont buy it The edges lift I wish I had read the reviews beforehand Zagg released a bad product this time ,negative
Dropped phone and screen protector cracked but saved my phone screen Great product ,negative
Followed the instructions and the screen protecter cracked along the edges Returned under warranty and the replacement did the same thing ,negative
The glass Zagg screen protector is not only fantastic it is guaranteed and will be replaced for free if it cracks from dropping the phone ,positive
ZAGG makes some of the best and most premier products available for electronic devices Their glass is unparalleled Not to mention that warranty ,positive
Just wanted more protection for my phone Only minor issue is the edges where it wont seal all the way because of the curve of the screen ,negative
Screen protector does not lay flat Leaves gap at edge of screen Screen protector caught on case and cracked in lass than a week ,negative
The Best Buy staff quickly and correctly placed the shield on my phone The shield provides excellent protection for my Galaxy 7 phone ,positive
This Zagg screen protector is definitely worth buying The protection is great and if you get it at sale price its a plus ,positive
This glass protection is too legit Dropped my S7 and i thought i broke the screen But actually the glass protection took the hit Worth the 40 bucks ,positive
It broke in the first six days I carry it in my breast coat pocket so there was nothing to even make it break Does not make sense ,negative
The protection is fantastic The only issue is making sure you put it on the phone correctly otherwise you will get bubbles or lefts on the ends ,positive
The screen protector had difficulty adhering immediately after the representative put it on 6 months later it is cracking along all the edges ,negative
Supposed to fit my phone didnt has bubbles never went away Rather have the plastic version glass not worth it to me since didnt fit right ,positive
I bought this screen protector for my wifes phone and it does not work well I was never able to get it to stick to screen without bubbles ,positive
I was gon na get another lifeproof case but since my galaxy s7 is waterproof I got a zagg glass screen protector and a simple case Nice fit ,negative
I love this protector and would probably love it more if it hadnt been installed backwards which caused the edges to begin crumbling on day 1 ,positive
The phone has a curved edge on the glass so the screen protector did not adhere to it The great thing is that I get another free one to put on it ,positive
Love this screen protector Feels like the actual screen and doesnt bubble like the softer protectors Geek squad installed and it is working great ,positive
Served its purpose and protected my phone screen Zagg also replaced the shield when it cracked ,negative
The Zagg invisible shield glass protector is great My young child dropped the cell phone numerous times and that protected the phone screen ,negative
I have a 1 year that loves my phone Hes dropped it several times The invisibleshield glass has saved my screen an amazing amount of times ,positive
Projects the phones screen pretty well if does kinda crack on the edges being that the actual phones screen has a slight curve to it ,positive
I have used this product before and one had cracked It was easy to replace A replacement screen was no charge Just had to pay shipping ,negative
Every time I purchase a new phone I have a ZAGG InvisibleShield Glass Screen Protector The screens have never been scratched or damaged ,negative
My grandson had this case 3 days and it cracked His watch hit it Wouldnt think it would crack so easily ,negative
I have had a couple of dropped phones they cracked This product prevents this from costing you repair bills ,negative
We use Zagg on all of our phones One of the best part about Zagg is the warranty I do feel for the price they should withhold a little better ,positive
I ordered this because my last phone got destroyed by the welding spatter at work Put this on since ive had my S7 and it looks new to this day ,positive
Dangjust dropped the phone on the floor and I have a shatter screen view now Not at all sturdybut I guess it may have saved the phone screen ,negative
I bought 2 of these for 2 phones and the edges would not stick down all around the screen It was annoying so I returned them ,negative
Had this put on my new phone by Best Buy employee Have only had phone and shield for less than a month Hoping protection lasts for life of phone ,positive
I would not buy again unless they redesign I does not fit right around the beveled edge of the phone Makes my new S7 look like cheap garbage ,negative
Its okay however it has a halo effect around the edge of my screen that drives me nuts The phone is curved so I get why but still aggravating ,negative
The first time i dropped my phone the protector cracked wouldve wanted it to last longer for the price i paid but did its job my screen is ok ,negative
Screen protector is very sturdy but expensive It does come with a warranty though that you have to register It does needs to be wiped clean ,positive
this protector was recommended by my salesperson on the day of my phone purchase and I am very happy and satisfied with it very good purchase ,positive
my screen protector need to be replaced because mine cracked instructions were easy to understand and i replaced it without any help ,negative
This screen protector is really clear and doesnt smudge I love it The salesman in the store was very knowledgeable and very helpful ,positive
Purchased 2 of these Have cracked it by dropping it but the warranty is great Will be replaced and all i have to do is return the cracked one ,negative
This is not the first time with Zagg as usual install was easy and past use of the product shows the protection is top notch ,positive
I drop my phone all the time and the protective cover has cracks in it while doing what it is supposed to do protecting the phone screen ,negative
Great fit very durable With a clumsy family member this is a must have May seem expensive but much cheaper than the insurance deductible ,negative
It broke in 4 days but guaranteed for life had a new one delivered in a week so I can get it replaced free at best buy overall pleased ,positive
I had to return it because it wasn ’ t good it cracked in two places like it was a default in it I took it back on the 7 th day ,positive
didnt have it on for a week and it already chipped from the edges I have had other brands and it lasted a long time this one not too great ,positive
This cover works very well and the warranty is excellent The only issue I have had is with the sides not sealing well but overall this is great ,positive
good product but you have to remember to really press down on your screen It is clear and smooth on the surface of the phones window ,positive
sucked they put it on for me and waited until it was done to tell me it wouldnt lay over the sides and no I have a bunch of bubbles ,negative
The InvisibleShield does not adhere to the edge of the screen creating a halo effect Dust and dirt can get under the edge ,negative
I had the sales person put it on and can not even tell it is there With how much we pay for a phone it is relief knowing it has extra protection ,positive
We had shields on our Galaxy6s for 5 years with very little scratching First week with the ones on the 7s and multiple scratches ,negative
This was my fifth Zagg purchase and would not buy any others Have had great experience with Zagg and never had a screen scratch or chip ,negative
it does not fit the phone perfect around the edges mine cracked and it was replaced by zagg just paid 5 bucks for shipping ,negative
This glass does not work on the Galaxy S7 I contacted Zagg and they are aware of the problem and are reworking the item and will release it soon ,negative
This is a great screen protector for my phone I dropped my phone and there is a small crack in the screen protector but not my phone ,negative
This phone is the greatest Its easy to use and easy to understand All my info transferred and the guys and gals at Best Buy are great ,positive
I like zagg products and their warranty I think it is a very good product and my only complaint is that I feel it is a little too expensive ,negative
Great screen protector helps so my screen doesnt get cracked Cant wait for the phone that doesnt need a screen protector though ,negative
The ZAGG invisible Shield is very good The only thing is on the s7 it has the sides like the edge Its not bad so you dont notice it ,negative
I always buy these for my devices I already need to replace it but at least I have that as an option rather then having my phone destroyer ,negative
tried sliding it in a waterproof plastic pouch for cellphones and it pealed halfway off the face of the phone and had to be thrown away ,negative
Any and all Zagg items are amazing They fit perfectly and it ever breaks they have a lifetime replacement No questions asked ,positive
This product is a better option than most others other than a flip cover which my wife doesnt like Keeps the screen protected ,positive
We tried to go cheap and get off brand Dont do it pay a little more get the best one ,negative
Loved the glass screen protector then it chipped 3 days later Will see how the warranty works The cover chipped while putting it into my purse ,positive
I have always added a protective screen shield to my phones I estimate at least three times it has saved me from a broken or cracked screen ,negative
I love the additional protection of the extra layer of glass however with the slight curve to the screen there is a halo effect on the edges ,positive
It gets 1 star because it is clear however I have to keep replacing it The shield does not seal properly along the edges amd keeps cracking ,positive
This is my 4th screen protector I have only had to replace it on 1 device I requested warranty replacement and received it promptly ,positive
May not be the most durable but it works very well It fits perfectly and was easy to apply to my phone I am happy with this purchase ,positive
Used the InvisibleShield Glass Screen Protector on my last phone for years Without question bought it for my new phone too ,negative
I recently dropped my phone on some gravel The screen appeared to be shattered but when I peeled back the glass shield my screen was safe ,negative
The cover is still intact but my glass broke within a few days At least it is holding the glass together until I can get a new cell phone ,negative
I wanted proven protection for my new Samsung S7 glass screen This does it as advertised Also Best Buy applied the screen for me flawlessly ,positive
Shields work great I have been using them for years but for s7 non edge they dont stick on sides ,positive
Doesnt fit the slight curve of the screen You would figure this wouldve been fixed by now but it hasnt which is a major disappointment ,negative
This screen protector is clear to make viewing sharp Easy to keep clean by wiping easily with anything conveniently around ,positive
its a screen protector not a lot to say about it Although I agree with other reviewers wished it came all the way to the edges of the phone ,negative
this cover works well and is easy to install It allows me to see everything on my screen and protects it from drops too ,positive
Husband had it for 3 days and it barely bumped into something and cracked and chipped I thought for the cost it would be a harder surface ,negative
Smashed the day lights out of my phone and at first glance it looked like the screen was toast but the zagg shield took the whole impact ,positive
Love zagg covers have them on everyone I knows phone and its great and the better upgraded zagg cover better protection even from drops ,positive
Protects my screen very well one of the kids dropped phone and i see that there is a crack without the protector my phone would have been gone ,negative
dropped once and now sharp edge from small crack however does have lifetime warranty and it did not allow my phone screen to be cracked ,negative
Great screen protector and it has a lifetime warranty I cracked the screen protector but my phone screen still looks brand new ,negative
It doesnt seem to make tight contact around edges so sometimes the keys around the edges dont activate unless it hit them just right ,positive
I would have given 5 stars but it doesn ’ t seal all the way down on my phone because of the screen going down on the sides ,negative
I had the geek squad install the screen which made that part easy Screen is nice and clear I am sure that it has prevented scratches already ,positive
ZAGG has stopped selling this product on their website and is aware of the issue Dont waste your money Let them recall the defective product ,negative
Great productalways love Zagg glass but edges dont fit the S7 well after 1 drop glass cracked broke on edge Otherwise great product ,positive
Zagg glass screen protector looks like its part of the phone no addon appearance here Great for protection the screen on my Galaxy S7 ,positive
This is the 4th invisishield for the s7 Ive swapped out The screen always cracks in the corner ,negative
Product has worked wonderful It has saved many of our phones work in warehouse prevented scratches frequently and warranty easily used ,positive
Long battery life Crisp clear sound There is the Jaybird app that allows you to choose how you want to hear your music ,positive
There is still a thin line around the edges that never completely sealed down as I was told it would Does not effect its functionality ,negative
I like that I literally cant detect that this screen protector is on my phone but it offers protection from scratches ,positive
Got this for my new phone happy I did Dropped my phone the 2nd day I had itonly chipped the edge of the glass not my phone screen ,positive
The Zagg shield glass truly is invisible It doesnt smudge or curl up like plastic screen covers Ive had on previous phones Worth the money ,negative
Great product I was hesitant because it costs more than the plastic cover It was worth it Much clearer and seems to stay cleaner ,positive
I have had this case for a month While the main part of the screen has been great I have 4 areas in the corners that are cracked ,negative
Nice product but its too bad it doesnt fit the edge of the screen of the galaxy S 7 Dirt is getting under it now its been a month ,negative
The screen protector was installed by the Best Buy phone salesman It looks great on the phone ,positive
My protector chipped on the edge within the first week It cracked after only a couple of months Im not sure how this is better than plastic ,negative
It does not stick well to the phone I cleaned it really good an did it perfect the first time but all around the screen it does not stick ,positive
The Zagg InvisibleShield Glass Screen Protector for my Samsung Galaxy S7 was a great investment I dont worry about shattering my screen ,negative
With just one drop it breaks The screen will not go in good a lot of air bubbles are left once you stick it to the phone ,negative
The sides dont lay flat I returned it and got another one and that one did the same thing too I will just return it for a refund ,positive
Worth it buy it an save yourself money and a headache cause off you ever drop your phone an crack your screen its gon na be expensive ,negative
Dropped the phone and it worked good It was scratched so I got online and they sent me another one and just payed for shipping and handling ,positive
My screen shield cracked within a few weeks of having it put on although they do have a lifetime warranty ,negative
I would give it a 5 star but the edges of the protector are cracking up a little bit It is still in good shape though Not very bothersome ,negative
Can not see the screen in sunlight Hard to keep clean and clear could probably do just as well or better with a cheaper cover screen ,positive
I had a Zagg screen protector on my last phone this one is thicker and it cracked with just a little bit of pressure Not what I was expecting ,negative
The tempered glass is amazingly smooth and gives the phone the same HD quality It helps that it gives the phone an extra layer of protection ,positive
Great protection for your phone Make sure you read the directions on how to apply it before you start to help avoid excess air bubbles ,positive
What a product great price the customer service person installed it quickly and these things protect the screen really well ,positive
Best Buy is where I knew to go to to replace the broken shield for my phone all at a great price ,negative
We purchased this for my moms phone because she was forever scratching the screen on her old ones This helped stop that from happening ,positive
This is one of many Zagg screen protectors my wife and I have owned Great product Great service if something goes wrong with the product ,negative
these are great screen protectors instead of the plastic you mostly use because these last a lot longer and do not pit like the plastic do ,positive
Love the feel of the glass over the plastice protectors However because the S7 is curved on the sides the glass hang over and cracks easy ,negative
I had the ZAGG glass on my Galaxy S5 so when I purchased the S7 I automatically had the ZAGG glass put on to protect it as well great product ,positive
I have been getting Androids for quite some time Very user friendly for me But most of all customer service at Best Buy is awesome ,positive
The edges on this protector are not curved So they do not contour to the screen Seems to significant effect touchscreen sensitivity ,positive
normally these are great protection but this one didnt fit properly and tented all the way around the edges the replacement was good ,positive
we were told only option for S7 so bought it screen constantly foggy and fringerprinits and such hard to clean off will be replacing very soon ,negative
product didnt stick to my phone even after I took my time to clean it hoping to get another or a full refund un acceptable ,positive
As usual the fit was perfect and day to day use ability was excellent Solid screen protection against scratches and scuffs ,positive
Its great but to be honest i tried doing it myself and the edges just did not stick at all and has a constant air bubble on both sides ,positive
The screen cover is a lot better than the plastic screen protector and stronger too I would definitely recommend this product ,positive
Love the fact zagg stands behind their product Their products have saved me a lot of money protecting my smart phones from damage ,negative
I like that my phones screen is protected Downfall is letters and numbers on right side of screen dont seem to want to type in very easily ,positive
Hard to talk about a ascreen protector It works through a couple of drops still no scratches or breakage What more can you ask for ,negative
I like this screen protector Easy to clean nothing fancy Ive used their products in the past have not been disappointed yet ,positive
What a wonderful way to protect the very expensive screen on your cell phone I wish I had used on my previous phonesgreat product ,positive
Very very very easy to install I didn ’ t place it right I pulled it up and placed it correctly and no bubbles or lint ,positive
Product is nice looks good on the phone but it ’ s not laying down all the way on the outside of the screen ,positive
I am very happy with this phone and the invisible glass protector It is easy to keep it clean and I love the phone camera and new features ,positive
This screen protector is great It saved the screen on my phone from breaking when I dropped my phone plus has lifetime warranty ,negative
Recently dropped my phone cracked the shield but saved the screen Naturally I got another Easy to apply and to keep clean ,negative
Screen is glued on with sticky back so care needed when appying and to have clean surface Screen feels same as phone screen found on phone ,negative
This screen protector didnt adhere to my screen around the edges and as a result broke soon after purchase on the lifted edge ,negative
Fantastic as usualAlways great qualityand the warranty is fantasticI never get a device without getting a Zagg screen protector ,positive
I upgraded to the glass on my new phone Had the film type last time and screen cracked Lets see how this goes ,negative
Ive had this screen protector in the past Its always been a great protection for my screen from breaking I highly recommend it ,positive
We originally got a protector from Costco It didnt work very This one is very clear The one I had on my last phone worked very well ,positive
Im pretty careful with my phone but it still can take a beating every once in a while Good to have extra screen protection ,positive
Protects well and does not look as if there is anything on the actual screen Great staff who put the shield on at purchase Happy ,positive
Great product I paid extra to have best buy put it on and when I wasnt happy with the placement they put another one on for free ,positive
problem it has is it doesnt rest flat with phone screen on edges allowing dust to get in between phone and protective glass ,negative
We have had Zagg on our phones for years They work great at protecting your screen and Zagg is amazing to work with on replacemants ,positive
glad I got this cleans off easily Already dropped the phone a couple times and no cracked screen Would always recommend this product ,positive
It took my wife no time to pick up how to use the new Samsung Galaxy 7 phone how to store contacts send pictures by texts and email ,negative
I purchased this screen cover for my sons new galaxy phone It provides a nice layer of protection for the glass ,positive
In only two weeks already noticed cracks without dropping it hard In about a month there was nothing but cracks barely held up at all ,negative
My son is always dropping his phone This protector gives us the added piece of mind that it will not break the face of his samsung ,negative
Quality is high and has protected my phone from actually cracking Starts to shatter on the edges after about 6 months ,negative
We always use screen protectors but in this case they were out of stock and it had to be ordered They installed it when it arrived ,negative
Installation was easy the screen is now easier to read since the old one was replaced ,positive
im not sure what happened but my shield cracked within days of putting it on luckily for me it is not the actual phone that cracked ,negative
If you own a smartphone you got ta have a tempered glass screen cover Cant beat the protection or Best Buy for a deep discount ,positive
We have kids This product has save our family a lot of money I would highly recommend it to anyone who is hard on there phone ,negative
My previous screen protector definitely protected my phone Best part is the lifetime replacement Ive had to use it for my old phone ,negative
Screen protector fits perfectly on phone It covers up most of the phone unlike other screen protector that barely protects the screen ,positive
My old phone was very scratched up and my screen saver is going to be a big help and can be replaced when damaged I like it so far ,negative
Worst fitting screen protector ever Does not seal on the edges Leaves an annoying rainbow effect around the sides of the phone ,negative
My husband bought this screen sheet with my new Samsung phone I have already dropped the phone once and it saved the screen ,negative
Ive had screen protectors before but this is by far the easiest one to put on No trouble at all and looks great on phone ,positive
I was hesitant since every other screen protector I have used always bubbles and peels up within a month but this one is still on perfect ,negative
No optical distortion and reasonable price for the protection provided Let the store employees install it for you ,positive
Had problems with screen getting smudges and dust under cover This screen protector has eliminated that problem ,negative
This invisible glass has saved my screen from scratches so many times I will always use this no matter what phone I have ,negative
I used this product on my last phone and it definitely saved my phone screen so that is why i have purchased this for my current phone ,negative
Great products associates need to stay with customer and not start assisting other customers at the same time ,negative
Definitely worth the price because it saves wear and tear on your screen Pretty easy to install ,positive
This glass has a nice fit my only complaint would be be with the curve of the screen it is tough to apply Wish the s7 was a flat screen ,positive
Protects the phone screen flawlessly Also feels great while using the phone with it on Just wish it would cover the edges more ,positive
Great screen protector even better when Best Buy employee puts it on perfectly for you 6 months and no issues with it so far ,positive
I dont like how it doesnt form to the phone Guess Im not one for curved phones Always feels like its coming off ,positive
Does a great job of protecting the screen and it looks like a whole new phone ,positive
I feel this helps to be safe vs sorry in protecting screen Putting this on will double up protection in case like defender otter case ,positive
Good price no bubbles good fit easy application Well see how it holds up but no complaints so far ,positive
I closed my car door on my phone and thought the screen was toastnope this protector was all that needed to be replaced ,negative
You need to get one of these for your new phone to help protect from cracked screen I didnt have one on last phone a big mistake ,negative
I have had this protector for about a month and a half and it already has 2 cracks without having taken any hard falls or impacts ,negative
Chipped within 8 days with light use Next tried to use with Otterbox too thick Love my Otterbox I would NOT recommend this product ,positive
Had the same item on my Note 3 and it saved the screen from damage Hopefully wont need it but gives me piece of mind ,negative
This shield is greatit works well It keeps the phone from being crack Love it ,positive
i dropped my phone on a rock and the protector broke its help not break my screen but wont buy again a little expensive ,negative
This tempered glass screen protector really holds up Had one on my last phone and it lasted almost 2 years thru drops and scrapes ,negative
Easy to install just took a lot of cleaning on the screen One speck of dust and it shows Also easy to remove and reclean ,negative
GREAT protection for the S7 Have had other screen protectors but find his product to be a better quality and easier to install ,positive
Screen protector work the protector broke but my screen was safe easy free replacement and the guys even put the new on the me ,positive
I love it I find that my touch screen is still very responsive through this screen protector And it so far has protected my screen ,positive
Im enjoying the protection covering for my devise Was sceptical at first buying the glass but its working out ,positive
The protector wasnt able to be applied as intended The edges wouldnt fit the curve causing it to come up when put into my pocket ,negative
This little piece of glass is amazing I have the new Samsung phone I was soo scared I would drop it so I bought this I recommend it ,positive
I had this protector on my phone It got dammaged but the phone underneath was not damaged So I bought another one ,negative
Great product eccept all the way around the edge doesnt touch the surface making the touch screen around the edge not work well ,positive
Had the Best Buy person install this so no fuss there Very durable and protective have yet to figure out how to scratch it ,negative
Zagg did a great job on this screen protect It fits just right I also enjoy the lifetime warranty on it with a 399 replacement cost ,positive
i have used these in the past and they do a great job of protecting the screen warranty is great on them as well ,positive
Needed something durable to protect my husbands phone since he runs heavy equipment So far so good ,positive
Screen protector corner cracked when I put the phone case on Very disappointed Store did replace at no cost to me ,negative
Gave it a 4 stars because after a week placing it on my phone the glass screen cracked a little bit Overall still a good product ,negative
Great protective screen for the S7 Has a lifetime warranty Got a crack in it within the first week and got it replaced easily ,negative
The invisibleshield is great It is crystal clear and protects your screen Plus it has a lifetime warranty Really a great investment ,positive
The screen shield doesnt interfere with swiping the screen but it already shows signs of wear little nicks in the glass ,negative
Ive had ZAGG shields before and they always do the job Kept my last phone screen protected so I know it will work for my new phone ,positive
Good screen protector but felt a bit too expensive for no reason s7 edge version was 15 Easy to install on your own ,negative
Good reliable screen protector There was aproblem with the edges sticking It seems to be an issue related to Galaxy 7 ,negative
Case does a wonderful job of protecting my phone It is really aesthetically pleasing and allows the display to shine through ,positive
Great protector for all phones as long as it is installed correctly it will protect and last on your phone for a long long time ,positive
Well you cant beat a glass screen protector I have purchased one in the past for my note 4 and it lasted until I purchased my s7 ,negative
I love this screen protector I have bought this before and it worked great no problems with my phone screen ,positive
For every phone I purchase I buy a screen protector I bought the glass version this time It works great and is very easy to put on ,positive
The protector is easy to see through and it definitely stops my phone screen from being scratched It does what it says ,negative
This does a great job protecting my screen but the edges chip real easily and needshe to be replaced more often than I like to ,positive
Whenever I get a new phone I always get a Zagg screen protector Worth the money ,negative
Fits well easy to use protects phone screen from damage great replacement option if the screen protector gets damaged ,positive
I bought this for my Samsung galaxy S7 but doesnt quite fit the whole screen but serves the purpose to protect the screen ,positive
You get what you paid for pricey but the warranty is the best feature ,negative
Its fragile and mine cracked in a couple weeks but was replaced for free still had to pay 599 shipping I havent put new one yet ,negative
If youre purchasing a new phone you really need to spend the extra money and have the added protection ,positive
This shield is worth the money I have dropped my phone and it caused a scratch on the shield and not my actual screen ,negative
simple and easy to installgood protection as it has stopped an attempt to scrap the screen already in just 2 days ,positive
Screen protector glass has cracked because its not the right fit I believe it has to do with the curved edges Very disappointed ,negative
This is much better than the plastic version Doesnt peal up on edges and looks clear You forget its not your actual screen ,positive
This was a no brainier buy it once replace it for a simple shipping cost Well this is for me every time I get a new phone ,negative
This never really sealed all the way to the edges of the screen protector and after only 3 weeks it shattered in 3 spots ,negative
Keeps phone screen safe but does not go to the edge so the edges and corners are not covered Dirt does get under the edges ,positive
I wish I would have purchased this a few months ago because it works have saved me from getting my broken screen replaced ,negative
This screen protector is very easy to apply and because it is actually glass it will protect well Good price as well ,positive
I had glass protection on my previous phone for three years without any issues This one had two cracks within the first week ,negative
I think this is a very good product to protect such an expensive piece of equipment Certainly worth the money I put in it ,positive
Great protector Cant tell its on my phone but know it does a great job I have never had any issue with it peeling or cracking ,negative
Had this on previous phone If replacement is needed due to scratches etc easy to do and cost effective ,positive
Zagg is the best product on the market for protecting your phone easy affordable replacement ,positive
I wanted to find a screen protector for my phone These are made out of glass and are beautiful ,positive
Screen protector seems sturdyonly problem was getting it to seal to phone screen on the edges ,negative
Tried the plastic cover on previous phones and hated those This glass protector is much better Wipes off makeup much better ,positive
Bought for my wifes phone since last one was cracked She likes it Wish this product Wasnt so expensive ,negative
My shield broke less than 2 months after purchase They do have the lifetime warranty but its a hassle to get the new one ,negative
This is the 1st time I had a shield that was so easy to keep clean I love the touch neat slick totally wonderful ,positive
Works good on the edge style phones but it is not as sensitive as the tempered glass was on the flat screen phones ,positive
Never got one for any of my other phones dropped it yesterday and it scratched the protector but did not hurt the screen itself ,negative
I love those covers but I wish there was a small piece UNDER the home button because thats where my screen cracked ,negative
Zagg invisible shield does a super job keep glass clean easy to wipe off and makes it really easy to view what is on the screen ,positive
Zagg is the best I would never leave my phone without this product it pays for itself and Zagg stands behind its product ,positive
I have put this shield on all phones I have purchased I dont drop them often but when I do there have been no broken glass ,negative
I just bought my 6 the zagg screenI have had them on every phone and tablet I own Fantastic productsHighly recommended ,positive
No one in mobile phone area offered to install for me like they would at Verision it was cracked when I got it home ,negative
Excellent protection and very easy to apply Used this to replace a broken protector by another manufacturer ,positive
Easy to apply Stays cleaner than any other protector Ive had Im picky about how they feel as well this one is very smooth ,positive
This product was recommended by a Best Buy employee to protect the glass screen on my new phone Very durable Applied smoothly ,positive
A great protector as a screen saver for people that drop their phone oftenLow glare and cleans well ,positive
